searchSteps,timeToFinishWeight,levelPack,levelIndex,win,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
3,2.0,krys,15,true,1.00,10556,438,10555,320,466715,1210
3,2.0,patternCount,1,false,0.93,16378,515,16378,515,823410,1248
3,2.0,patternCount,2,true,1.00,11,453,7,1,264,19
3,2.0,patternCount,3,true,1.00,11737,487,11736,357,505921,1174
3,2.0,patternCount,4,true,1.00,13,454,8,1,297,30
3,2.0,patternCount,5,true,1.00,11,448,7,1,240,11
3,2.0,patternCount,6,true,1.00,10,433,7,1,217,12
3,2.0,patternCount,7,true,1.00,15,515,10,1,400,41
3,2.0,patternCount,8,true,1.00,14,472,10,1,423,54
3,2.0,patternCount,9,true,1.00,14,516,10,1,337,21
3,2.0,patternCount,10,true,1.00,12,467,7,1,279,21
3,2.0,patternCount,11,true,1.00,19,566,14,1,506,44
3,2.0,patternCount,12,true,1.00,14,438,10,1,387,130
3,2.0,patternCount,13,true,1.00,12,450,8,1,303,22
3,2.0,patternCount,14,true,1.00,14,456,11,1,348,57
3,2.0,patternCount,15,true,1.00,13,510,9,1,310,20
4,0.2,original,1,true,1.00,8641,320,8641,262,233096,513
4,0.2,original,2,true,1.00,7255,293,7254,220,191103,687
4,0.2,original,3,true,1.00,5996,253,5996,182,180487,821
4,0.2,original,4,true,1.00,11037,377,11036,335,295148,770
4,0.2,original,5,true,1.00,9297,344,9297,282,244568,523
4,0.2,original,6,true,1.00,6461,266,6460,196,187551,787
4,0.2,original,7,true,1.00,11579,402,11578,351,267972,762
4,0.2,original,8,true,1.00,10002,371,10001,305,222762,799
4,0.2,original,9,true,1.00,9900,358,9899,300,260146,709
4,0.2,original,10,true,1.00,5638,258,5637,171,167600,750
4,0.2,original,11,true,1.00,9832,362,9831,300,274629,687
4,0.2,original,12,true,1.00,15272,517,15272,467,416079,727
4,0.2,original,13,true,1.00,6925,269,6925,210,211816,843
4,0.2,original,14,true,1.00,8393,312,8392,254,218665,567
4,0.2,original,15,true,1.00,21153,709,21152,644,574383,867
4,0.2,krys,1,true,1.00,15432,549,15431,478,463743,928
4,0.2,krys,2,true,1.00,7751,297,7751,235,202171,894
4,0.2,krys,3,false,0.70,31532,999,31531,999,1037755,818
4,0.2,krys,4,true,1.00,12505,450,12503,386,353559,876
4,0.2,krys,5,true,1.00,6632,276,6632,210,194884,870
4,0.2,krys,6,true,1.00,9338,353,9338,283,261826,879
4,0.2,krys,7,true,1.00,8349,301,8348,253,224361,754
4,0.2,krys,8,true,1.00,9693,363,9692,295,263405,756
4,0.2,krys,9,true,1.00,7547,298,7547,230,221181,816
4,0.2,krys,10,true,1.00,9685,343,9685,294,273417,680
4,0.2,krys,11,true,1.00,10015,366,10015,304,261525,786
4,0.2,krys,12,true,1.00,12467,440,12465,378,356433,836
4,0.2,krys,13,true,1.00,8573,330,8572,272,242559,823
4,0.2,krys,14,true,1.00,8830,331,8829,268,227223,891
4,0.2,krys,15,true,1.00,10716,387,10715,327,335693,967
4,0.2,patternCount,1,false,0.98,12312,410,12312,410,435308,1016
4,0.2,patternCount,2,true,1.00,8269,334,8269,255,248248,877
4,0.2,patternCount,3,true,1.00,11054,413,11053,336,346291,876
4,0.2,patternCount,4,true,1.00,9134,362,9133,279,274128,720
4,0.2,patternCount,5,true,1.00,9176,346,9175,279,248491,723
4,0.2,patternCount,6,true,1.00,9996,376,9995,305,205187,538
4,0.2,patternCount,7,true,1.00,9073,365,9072,278,272058,709
4,0.2,patternCount,8,true,1.00,9498,356,9497,288,288287,878
4,0.2,patternCount,9,true,1.00,9634,392,9634,306,299114,1016
4,0.2,patternCount,10,true,1.00,8116,330,8115,247,237430,874
4,0.2,patternCount,11,true,1.00,10196,405,10196,319,315549,1039
4,0.2,patternCount,12,true,1.00,8445,344,8444,257,252670,723
4,0.2,patternCount,13,true,1.00,8019,333,8018,247,239051,721
4,0.2,patternCount,14,true,1.00,8115,330,8115,247,234538,656
4,0.2,patternCount,15,true,1.00,8876,357,8875,274,248091,826
4,0.4,original,1,true,1.00,12,351,9,1,212,28
4,0.4,original,2,true,1.00,1609,309,1606,50,40573,488
4,0.4,original,3,true,1.00,20,295,17,1,492,135
4,0.4,original,4,true,1.00,2604,414,2601,79,63084,804
4,0.4,original,5,true,1.00,63,409,59,2,1486,456
4,0.4,original,6,true,1.00,22,287,19,1,594,343
4,0.4,original,7,true,1.00,2479,418,2475,75,61263,563
4,0.4,original,8,true,1.00,1547,345,1544,47,39841,717
4,0.4,original,9,true,1.00,19,347,15,1,350,148
4,0.4,original,10,true,1.00,25,290,22,1,681,216
4,0.4,original,11,true,1.00,63,380,60,2,1511,424
4,0.4,original,12,true,1.00,12045,488,12044,366,313451,657
4,0.4,original,13,true,1.00,11,294,8,1,262,36
4,0.4,original,14,true,1.00,20,341,16,1,404,66
4,0.4,original,15,true,1.00,6473,776,6467,196,158886,634
4,0.4,krys,1,true,1.00,13850,576,13848,438,404337,899
4,0.4,krys,2,true,1.00,8645,384,8644,262,228279,846
4,0.4,krys,3,false,0.70,31540,999,31540,999,1018859,1017
4,0.4,krys,4,true,1.00,11099,420,11098,340,298848,781
4,0.4,krys,5,true,1.00,4776,291,4774,145,147164,748
4,0.4,krys,6,true,1.00,4224,326,4222,128,114971,926
4,0.4,krys,7,true,1.00,2738,351,2735,83,71179,576
4,0.4,krys,8,true,1.00,8677,379,8676,263,229650,881
4,0.4,krys,9,true,1.00,4447,341,4446,135,129792,675
4,0.4,krys,10,true,1.00,8810,382,8809,267,241115,761
4,0.4,krys,11,true,1.00,6665,327,6664,205,169191,517
4,0.4,krys,12,true,1.00,8684,377,8683,264,241896,824
4,0.4,krys,13,true,1.00,5442,331,5440,165,143121,626
4,0.4,krys,14,true,1.00,6830,348,6828,207,179063,871
4,0.4,krys,15,true,1.00,8148,372,8147,247,252495,913
4,0.4,patternCount,1,false,0.98,12607,420,12607,420,494942,1329
4,0.4,patternCount,2,true,1.00,20,390,18,1,456,65
4,0.4,patternCount,3,true,1.00,1355,415,1352,42,41669,673
4,0.4,patternCount,4,true,1.00,90,386,87,3,2584,504
4,0.4,patternCount,5,true,1.00,13,379,10,1,300,33
4,0.4,patternCount,6,true,1.00,15,383,11,1,296,96
4,0.4,patternCount,7,true,1.00,64,388,60,2,1760,444
4,0.4,patternCount,8,true,1.00,299,412,295,9,9755,261
4,0.4,patternCount,9,true,1.00,19,396,15,1,467,119
4,0.4,patternCount,10,true,1.00,24,386,21,1,610,200
4,0.4,patternCount,11,true,1.00,3104,439,3101,94,91319,470
4,0.4,patternCount,12,true,1.00,12,348,9,1,259,62
4,0.4,patternCount,13,true,1.00,12,345,9,1,232,45
4,0.4,patternCount,14,true,1.00,12,356,9,1,231,66
4,0.4,patternCount,15,true,1.00,24,398,20,1,569,91
4,0.6,original,1,true,1.00,11,429,7,1,193,28
4,0.6,original,2,true,1.00,14,351,11,1,277,46
4,0.6,original,3,true,1.00,12,317,9,1,259,25
4,0.6,original,4,true,1.00,29,424,25,1,612,259
4,0.6,original,5,true,1.00,28,453,24,1,599,147
4,0.6,original,6,true,1.00,21,285,18,1,610,233
4,0.6,original,7,true,1.00,28,449,24,1,607,225
4,0.6,original,8,true,1.00,32,414,28,1,699,183
4,0.6,original,9,true,1.00,10,362,6,1,152,12
4,0.6,original,10,true,1.00,16,357,13,1,432,53
4,0.6,original,11,true,1.00,17,397,14,1,335,82
4,0.6,original,12,true,1.00,10884,626,10882,330,286673,736
4,0.6,original,13,true,1.00,10,329,7,1,227,28
4,0.6,original,14,true,1.00,13,397,9,1,220,26
4,0.6,original,15,true,1.00,1028,839,1021,31,25133,347
4,0.6,krys,1,true,1.00,12394,529,12393,384,365283,1000
4,0.6,krys,2,true,1.00,3957,414,3954,120,103000,724
4,0.6,krys,3,true,1.00,12684,557,12682,397,293640,944
4,0.6,krys,4,true,1.00,8844,433,8843,273,214100,889
4,0.6,krys,5,true,1.00,19,355,15,1,434,55
4,0.6,krys,6,true,1.00,36,369,32,1,870,397
4,0.6,krys,7,true,1.00,17,374,14,1,346,61
4,0.6,krys,8,true,1.00,3116,376,3114,96,81413,673
4,0.6,krys,9,true,1.00,19,397,15,1,420,106
4,0.6,krys,10,true,1.00,8973,416,8972,272,241187,728
4,0.6,krys,11,true,1.00,33,379,30,1,639,177
4,0.6,krys,12,false,0.70,31759,999,31758,999,1009927,811
4,0.6,krys,13,true,1.00,56,349,53,2,1385,293
4,0.6,krys,14,true,1.00,6730,376,6728,204,175839,858
4,0.6,krys,15,true,1.00,6366,402,6364,193,203561,921
4,0.6,patternCount,1,false,0.98,15049,491,15048,491,627917,1375
4,0.6,patternCount,2,true,1.00,16,458,12,1,358,63
4,0.6,patternCount,3,true,1.00,3961,474,3958,124,136098,783
4,0.6,patternCount,4,true,1.00,16,401,12,1,328,55
4,0.6,patternCount,5,true,1.00,11,429,8,1,216,14
4,0.6,patternCount,6,true,1.00,10,393,7,1,189,10
4,0.6,patternCount,7,true,1.00,13,424,9,1,256,19
4,0.6,patternCount,8,true,1.00,23,449,19,1,718,407
4,0.6,patternCount,9,true,1.00,16,459,12,1,318,37
4,0.6,patternCount,10,true,1.00,10,398,6,1,149,17
4,0.6,patternCount,11,true,1.00,22,502,19,1,561,138
4,0.6,patternCount,12,true,1.00,12,414,8,1,242,35
4,0.6,patternCount,13,true,1.00,11,383,7,1,182,14
4,0.6,patternCount,14,true,1.00,11,379,8,1,193,22
4,0.6,patternCount,15,true,1.00,11,438,7,1,193,7
4,0.8,original,1,true,1.00,9,413,6,1,133,13
4,0.8,original,2,true,1.00,14,337,10,1,257,106
4,0.8,original,3,true,1.00,10,333,7,1,221,15
4,0.8,original,4,true,1.00,63,489,58,2,1573,327
4,0.8,original,5,true,1.00,22,500,17,1,418,62
4,0.8,original,6,true,1.00,17,304,14,1,462,135
4,0.8,original,7,true,1.00,14,440,10,1,247,45
4,0.8,original,8,true,1.00,22,395,18,1,476,113
4,0.8,original,9,true,1.00,9,383,6,1,131,9
4,0.8,original,10,true,1.00,16,365,13,1,421,89
4,0.8,original,11,true,1.00,15,449,11,1,320,103
4,0.8,original,12,true,1.00,32,697,26,1,668,139
4,0.8,original,13,true,1.00,10,341,7,1,229,31
4,0.8,original,14,true,1.00,13,449,9,1,231,28
4,0.8,original,15,true,1.00,31,821,23,1,552,39
4,0.8,krys,1,true,1.00,11174,540,11172,348,320047,811
4,0.8,krys,2,true,1.00,3032,406,3029,92,83779,502
4,0.8,krys,3,true,1.00,11777,551,11776,366,358542,885
4,0.8,krys,4,true,1.00,7545,438,7543,230,219311,821
4,0.8,krys,5,true,1.00,16,382,12,1,362,51
4,0.8,krys,6,true,1.00,92,395,90,3,2412,378
4,0.8,krys,7,true,1.00,15,426,11,1,314,46
4,0.8,krys,8,true,1.00,596,414,592,18,16165,493
4,0.8,krys,9,true,1.00,13,403,9,1,257,51
4,0.8,krys,10,true,1.00,1912,422,1909,58,53824,398
4,0.8,krys,11,true,1.00,16,414,12,1,275,34
4,0.8,krys,12,false,0.70,31682,999,31681,999,1012937,720
4,0.8,krys,13,true,1.00,31,392,28,1,899,372
4,0.8,krys,14,true,1.00,1057,397,1054,32,26891,620
4,0.8,krys,15,true,1.00,24,434,21,1,632,279
4,0.8,patternCount,1,false,0.98,16325,541,16324,541,704321,1071
4,0.8,patternCount,2,true,1.00,15,506,10,1,305,29
4,0.8,patternCount,3,true,1.00,398,514,393,12,13726,434
4,0.8,patternCount,4,true,1.00,15,439,11,1,312,45
4,0.8,patternCount,5,true,1.00,11,453,7,1,198,8
4,0.8,patternCount,6,true,1.00,10,402,7,1,148,6
4,0.8,patternCount,7,true,1.00,11,452,7,1,208,15
4,0.8,patternCount,8,true,1.00,16,465,11,1,396,125
4,0.8,patternCount,9,true,1.00,11,444,7,1,204,13
4,0.8,patternCount,10,true,1.00,10,398,6,1,147,11
4,0.8,patternCount,11,true,1.00,31,543,26,1,949,240
4,0.8,patternCount,12,true,1.00,12,395,8,1,214,60
4,0.8,patternCount,13,true,1.00,10,388,6,1,170,9
4,0.8,patternCount,14,true,1.00,11,391,7,1,178,15
4,0.8,patternCount,15,true,1.00,12,437,8,1,210,14
4,1.0,original,1,true,1.00,9,425,6,1,128,9
4,1.0,original,2,true,1.00,9,345,5,1,120,6
4,1.0,original,3,true,1.00,9,333,7,1,211,15
4,1.0,original,4,true,1.00,29,508,25,1,662,184
4,1.0,original,5,true,1.00,17,513,12,1,286,41
4,1.0,original,6,true,1.00,14,301,11,1,375,116
4,1.0,original,7,true,1.00,12,440,9,1,224,37
4,1.0,original,8,true,1.00,20,407,16,1,449,76
4,1.0,original,9,true,1.00,9,389,5,1,126,10
4,1.0,original,10,true,1.00,15,365,12,1,427,100
4,1.0,original,11,true,1.00,14,445,10,1,300,90
4,1.0,original,12,true,1.00,28,693,22,1,573,163
4,1.0,original,13,true,1.00,9,341,7,1,225,31
4,1.0,original,14,true,1.00,11,449,7,1,189,35
4,1.0,original,15,true,1.00,29,837,22,1,523,53
4,1.0,krys,1,true,1.00,8190,521,8188,249,237296,771
4,1.0,krys,2,true,1.00,3863,412,3860,117,103245,614
4,1.0,krys,3,true,1.00,12170,561,12168,380,373033,942
4,1.0,krys,4,true,1.00,7623,459,7621,231,228077,817
4,1.0,krys,5,true,1.00,16,399,12,1,350,40
4,1.0,krys,6,true,1.00,2738,396,2735,84,71012,746
4,1.0,krys,7,true,1.00,15,454,11,1,287,45
4,1.0,krys,8,true,1.00,20,429,16,1,477,180
4,1.0,krys,9,true,1.00,13,403,10,1,280,71
4,1.0,krys,10,true,1.00,4589,427,4586,139,131899,553
4,1.0,krys,11,true,1.00,13,442,8,1,194,14
4,1.0,krys,12,false,0.70,31710,999,31709,999,1011837,897
4,1.0,krys,13,true,1.00,1932,371,1929,59,63491,380
4,1.0,krys,14,true,1.00,7258,407,7256,228,183979,658
4,1.0,krys,15,true,1.00,25,437,22,1,728,275
4,1.0,patternCount,1,false,0.98,14837,499,14836,499,652686,1161
4,1.0,patternCount,2,true,1.00,13,490,9,1,250,16
4,1.0,patternCount,3,true,1.00,131,522,126,4,4433,525
4,1.0,patternCount,4,true,1.00,15,507,10,1,273,33
4,1.0,patternCount,5,true,1.00,11,461,7,1,194,8
4,1.0,patternCount,6,true,1.00,10,410,6,1,143,9
4,1.0,patternCount,7,true,1.00,12,452,8,1,210,11
4,1.0,patternCount,8,true,1.00,14,501,10,1,329,92
4,1.0,patternCount,9,true,1.00,11,444,8,1,196,9
4,1.0,patternCount,10,true,1.00,9,414,6,1,150,7
4,1.0,patternCount,11,true,1.00,29,543,24,1,824,245
4,1.0,patternCount,12,true,1.00,12,427,8,1,224,51
4,1.0,patternCount,13,true,1.00,10,388,6,1,169,9
4,1.0,patternCount,14,true,1.00,11,391,7,1,187,20
4,1.0,patternCount,15,true,1.00,11,449,7,1,181,11
4,1.2,original,1,true,1.00,9,425,5,1,126,8
4,1.2,original,2,true,1.00,9,374,6,1,141,11
4,1.2,original,3,true,1.00,9,333,6,1,214,14
4,1.2,original,4,true,1.00,28,524,23,1,613,173
4,1.2,original,5,true,1.00,17,545,12,1,275,29
4,1.2,original,6,true,1.00,16,301,14,1,468,151
4,1.2,original,7,true,1.00,12,465,8,1,203,16
4,1.2,original,8,true,1.00,22,413,17,1,509,111
4,1.2,original,9,true,1.00,9,389,5,1,126,10
4,1.2,original,10,true,1.00,14,381,10,1,378,78
4,1.2,original,11,true,1.00,14,449,10,1,274,88
4,1.2,original,12,true,1.00,34,717,27,1,703,219
4,1.2,original,13,true,1.00,10,341,7,1,234,31
4,1.2,original,14,true,1.00,13,461,9,1,206,35
4,1.2,original,15,true,1.00,35,877,27,1,667,135
4,1.2,krys,1,true,1.00,8937,633,8933,272,251774,820
4,1.2,krys,2,true,1.00,6897,412,6895,209,185852,688
4,1.2,krys,3,true,1.00,10984,539,10982,339,338013,936
4,1.2,krys,4,true,1.00,11847,520,11846,365,286664,868
4,1.2,krys,5,true,1.00,18,443,13,1,381,43
4,1.2,krys,6,true,1.00,3203,407,3200,98,74912,864
4,1.2,krys,7,true,1.00,16,462,11,1,273,43
4,1.2,krys,8,true,1.00,22,433,17,1,434,154
4,1.2,krys,9,true,1.00,14,443,10,1,272,57
4,1.2,krys,10,true,1.00,4513,458,4510,137,125188,530
4,1.2,krys,11,true,1.00,17,435,12,1,278,142
4,1.2,krys,12,false,0.70,31708,999,31707,999,998262,830
4,1.2,krys,13,true,1.00,23,405,19,1,662,338
4,1.2,krys,14,true,1.00,9010,443,9008,273,222939,724
4,1.2,krys,15,true,1.00,31,460,27,1,888,401
4,1.2,patternCount,1,false,0.98,14904,492,14904,492,649118,1205
4,1.2,patternCount,2,true,1.00,13,502,9,1,248,15
4,1.2,patternCount,3,true,1.00,62,512,57,2,2033,251
4,1.2,patternCount,4,true,1.00,15,515,11,1,287,48
4,1.2,patternCount,5,true,1.00,10,461,6,1,194,9
4,1.2,patternCount,6,true,1.00,10,442,7,1,148,9
4,1.2,patternCount,7,true,1.00,13,504,8,1,231,23
4,1.2,patternCount,8,true,1.00,14,509,10,1,359,91
4,1.2,patternCount,9,true,1.00,11,452,7,1,197,9
4,1.2,patternCount,10,true,1.00,9,414,5,1,144,6
4,1.2,patternCount,11,true,1.00,123,526,119,4,4412,634
4,1.2,patternCount,12,true,1.00,14,451,10,1,289,54
4,1.2,patternCount,13,true,1.00,10,388,6,1,171,9
4,1.2,patternCount,14,true,1.00,12,407,8,1,197,16
4,1.2,patternCount,15,true,1.00,10,446,7,1,169,10
4,1.4,original,1,true,1.00,9,425,5,1,126,7
4,1.4,original,2,true,1.00,9,378,5,1,138,6
4,1.4,original,3,true,1.00,10,333,7,1,212,14
4,1.4,original,4,true,1.00,27,508,22,1,601,128
4,1.4,original,5,true,1.00,16,541,11,1,246,23
4,1.4,original,6,true,1.00,17,301,14,1,506,185
4,1.4,original,7,true,1.00,12,465,8,1,194,16
4,1.4,original,8,true,1.00,26,413,23,1,668,299
4,1.4,original,9,true,1.00,8,393,5,1,126,10
4,1.4,original,10,true,1.00,13,381,10,1,364,78
4,1.4,original,11,true,1.00,15,477,11,1,293,82
4,1.4,original,12,true,1.00,37,765,31,1,784,253
4,1.4,original,13,true,1.00,10,341,7,1,234,31
4,1.4,original,14,true,1.00,12,485,7,1,176,17
4,1.4,original,15,true,1.00,28,845,20,1,488,76
4,1.4,krys,1,true,1.00,7427,622,7423,225,202517,752
4,1.4,krys,2,true,1.00,9267,424,9266,281,240391,811
4,1.4,krys,3,true,1.00,12369,619,12367,386,375374,916
4,1.4,krys,4,true,1.00,8251,502,8249,250,245159,784
4,1.4,krys,5,true,1.00,15,407,11,1,368,84
4,1.4,krys,6,true,1.00,2643,434,2639,80,70053,899
4,1.4,krys,7,true,1.00,14,478,10,1,266,37
4,1.4,krys,8,true,1.00,18,449,13,1,387,144
4,1.4,krys,9,true,1.00,12,444,8,1,225,36
4,1.4,krys,10,true,1.00,4508,458,4505,137,134965,589
4,1.4,krys,11,true,1.00,15,435,11,1,245,100
4,1.4,krys,12,true,1.00,9134,511,9131,278,246371,830
4,1.4,krys,13,true,1.00,25,397,21,1,724,365
4,1.4,krys,14,true,1.00,9273,443,9272,281,228444,772
4,1.4,krys,15,true,1.00,135,473,131,4,4437,388
4,1.4,patternCount,1,false,0.98,15200,506,15199,506,663255,1194
4,1.4,patternCount,2,true,1.00,12,474,7,1,209,16
4,1.4,patternCount,3,true,1.00,59,504,54,2,1946,354
4,1.4,patternCount,4,true,1.00,14,535,9,1,246,32
4,1.4,patternCount,5,true,1.00,11,461,7,1,197,9
4,1.4,patternCount,6,true,1.00,11,445,6,1,150,9
4,1.4,patternCount,7,true,1.00,13,504,9,1,227,23
4,1.4,patternCount,8,true,1.00,16,509,11,1,354,88
4,1.4,patternCount,9,true,1.00,11,458,7,1,196,9
4,1.4,patternCount,10,true,1.00,10,414,7,1,145,6
4,1.4,patternCount,11,true,1.00,61,582,58,2,2074,735
4,1.4,patternCount,12,true,1.00,14,451,10,1,290,59
4,1.4,patternCount,13,true,1.00,10,388,7,1,172,9
4,1.4,patternCount,14,true,1.00,10,423,7,1,182,11
4,1.4,patternCount,15,true,1.00,10,446,6,1,170,10
4,1.6,original,1,true,1.00,10,441,6,1,127,7
4,1.6,original,2,true,1.00,9,378,6,1,138,6
4,1.6,original,3,true,1.00,9,349,6,1,206,12
4,1.6,original,4,true,1.00,27,504,23,1,588,210
4,1.6,original,5,true,1.00,14,521,9,1,230,25
4,1.6,original,6,true,1.00,18,301,15,1,518,186
4,1.6,original,7,true,1.00,12,465,8,1,194,16
4,1.6,original,8,true,1.00,32,413,28,1,842,435
4,1.6,original,9,true,1.00,9,399,5,1,121,10
4,1.6,original,10,true,1.00,9,317,6,1,225,47
4,1.6,original,11,true,1.00,14,509,10,1,278,67
4,1.6,original,12,true,1.00,35,757,28,1,739,283
4,1.6,original,13,true,1.00,24,385,21,1,724,393
4,1.6,original,14,true,1.00,11,473,6,1,160,14
4,1.6,original,15,true,1.00,62,854,53,2,1310,215
4,1.6,krys,1,true,1.00,1619,566,1614,49,41979,798
4,1.6,krys,2,true,1.00,2799,433,2796,85,74837,429
4,1.6,krys,3,true,1.00,10683,620,10680,336,323101,777
4,1.6,krys,4,true,1.00,5776,467,5773,175,164209,487
4,1.6,krys,5,true,1.00,15,407,11,1,367,67
4,1.6,krys,6,true,1.00,4094,430,4091,124,105426,911
4,1.6,krys,7,true,1.00,12,458,8,1,207,21
4,1.6,krys,8,true,1.00,18,449,13,1,391,132
4,1.6,krys,9,true,1.00,12,453,8,1,242,51
4,1.6,krys,10,true,1.00,4128,500,4124,125,122700,652
4,1.6,krys,11,true,1.00,10,425,6,1,143,19
4,1.6,krys,12,true,1.00,9932,534,9929,301,268554,808
4,1.6,krys,13,true,1.00,29,397,25,1,847,482
4,1.6,krys,14,true,1.00,29,455,24,1,587,370
4,1.6,krys,15,true,1.00,6338,501,6335,192,213492,869
4,1.6,patternCount,1,false,0.98,15543,520,15543,520,661255,1287
4,1.6,patternCount,2,true,1.00,12,474,7,1,205,16
4,1.6,patternCount,3,true,1.00,59,524,54,2,1885,536
4,1.6,patternCount,4,true,1.00,16,551,11,1,339,33
4,1.6,patternCount,5,true,1.00,12,463,7,1,201,9
4,1.6,patternCount,6,true,1.00,10,445,6,1,150,9
4,1.6,patternCount,7,true,1.00,11,460,7,1,176,11
4,1.6,patternCount,8,true,1.00,16,509,11,1,355,88
4,1.6,patternCount,9,true,1.00,11,458,7,1,198,10
4,1.6,patternCount,10,true,1.00,9,414,6,1,146,6
4,1.6,patternCount,11,true,1.00,32,559,27,1,1001,348
4,1.6,patternCount,12,true,1.00,15,451,11,1,308,76
4,1.6,patternCount,13,true,1.00,10,388,6,1,172,9
4,1.6,patternCount,14,true,1.00,11,423,8,1,187,15
4,1.6,patternCount,15,true,1.00,10,446,6,1,171,10
4,1.8,original,1,true,1.00,9,441,5,1,126,7
4,1.8,original,2,true,1.00,10,378,7,1,140,6
4,1.8,original,3,true,1.00,10,349,7,1,207,12
4,1.8,original,4,true,1.00,27,576,22,1,577,134
4,1.8,original,5,true,1.00,15,521,9,1,224,25
4,1.8,original,6,true,1.00,26,320,23,1,732,329
4,1.8,original,7,true,1.00,13,465,8,1,196,16
4,1.8,original,8,true,1.00,168,413,164,5,4857,565
4,1.8,original,9,true,1.00,9,399,5,1,121,10
4,1.8,original,10,true,1.00,9,317,7,1,214,34
4,1.8,original,11,true,1.00,15,509,10,1,289,69
4,1.8,original,12,true,1.00,28,773,21,1,564,83
4,1.8,original,13,true,1.00,24,393,21,1,670,309
4,1.8,original,14,true,1.00,11,473,7,1,160,14
4,1.8,original,15,true,1.00,38,877,30,1,720,181
4,1.8,krys,1,true,1.00,2906,530,2902,88,72011,762
4,1.8,krys,2,true,1.00,3199,405,3196,97,86620,571
4,1.8,krys,3,true,1.00,11256,603,11253,342,345834,454
4,1.8,krys,4,true,1.00,99,467,94,3,2724,292
4,1.8,krys,5,true,1.00,14,407,10,1,311,69
4,1.8,krys,6,true,1.00,7078,469,7076,215,181439,767
4,1.8,krys,7,true,1.00,12,458,8,1,207,20
4,1.8,krys,8,true,1.00,18,449,14,1,394,128
4,1.8,krys,9,true,1.00,12,453,8,1,256,64
4,1.8,krys,10,true,1.00,3564,517,3561,108,106013,696
4,1.8,krys,11,true,1.00,34,425,30,1,742,602
4,1.8,krys,12,true,1.00,9860,532,9858,299,266457,819
4,1.8,krys,13,true,1.00,67,417,63,2,2170,545
4,1.8,krys,14,true,1.00,28,455,23,1,552,335
4,1.8,krys,15,true,1.00,8891,495,8889,270,306173,917
4,1.8,patternCount,1,false,0.98,17989,598,17989,598,792867,1077
4,1.8,patternCount,2,true,1.00,12,478,8,1,211,11
4,1.8,patternCount,3,true,1.00,25,563,19,1,707,170
4,1.8,patternCount,4,true,1.00,17,567,12,1,348,39
4,1.8,patternCount,5,true,1.00,12,515,8,1,218,10
4,1.8,patternCount,6,true,1.00,11,477,7,1,164,9
4,1.8,patternCount,7,true,1.00,11,460,7,1,176,11
4,1.8,patternCount,8,true,1.00,15,521,10,1,376,84
4,1.8,patternCount,9,true,1.00,12,458,7,1,196,11
4,1.8,patternCount,10,true,1.00,22,414,6,1,145,6
4,1.8,patternCount,11,true,1.00,94,632,88,3,1834,179
4,1.8,patternCount,12,true,1.00,15,451,11,1,313,81
4,1.8,patternCount,13,true,1.00,10,408,6,1,175,11
4,1.8,patternCount,14,true,1.00,11,423,7,1,189,17
4,1.8,patternCount,15,true,1.00,11,466,7,1,174,10
4,2.0,original,1,true,1.00,9,441,5,1,125,6
4,2.0,original,2,true,1.00,10,390,6,1,141,7
4,2.0,original,3,true,1.00,10,349,7,1,209,12
4,2.0,original,4,true,1.00,26,532,21,1,562,109
4,2.0,original,5,true,1.00,14,521,9,1,209,15
4,2.0,original,6,true,1.00,27,320,24,1,760,268
4,2.0,original,7,true,1.00,12,493,8,1,203,14
4,2.0,original,8,true,1.00,1190,438,1186,38,35964,601
4,2.0,original,9,true,1.00,8,399,5,1,122,11
4,2.0,original,10,true,1.00,9,317,6,1,218,34
4,2.0,original,11,true,1.00,15,509,11,1,290,69
4,2.0,original,12,true,1.00,26,801,18,1,489,64
4,2.0,original,13,true,1.00,24,385,21,1,745,412
4,2.0,original,14,true,1.00,11,473,6,1,159,14
4,2.0,original,15,true,1.00,30,901,22,1,532,79
4,2.0,krys,1,true,1.00,3004,599,2999,91,77250,780
4,2.0,krys,2,true,1.00,4449,479,4445,135,122570,421
4,2.0,krys,3,true,1.00,11476,606,11474,349,351166,663
4,2.0,krys,4,true,1.00,458,490,454,14,13820,320
4,2.0,krys,5,true,1.00,14,407,11,1,335,85
4,2.0,krys,6,true,1.00,7059,478,7057,214,181492,802
4,2.0,krys,7,true,1.00,12,458,9,1,216,25
